"CustomerId","Name","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
"C15567328","Sunita Pandey","738","Spain","Male","38","5","177997.07","1","0","1","19233.41","0"
"C15698294","Kavita Das","635","Spain","Male","31","1","0.0","2","1","0","135382.23","0"
"C15607142","Vikram Rao","658","France","Male","32","8","0.0","1","1","1","80410.68","0"
"C15738516","Shiva Verma","687","Spain","Female","36","5","0.0","1","1","0","17696.22","0"
"C15806403","Anjali Pandey","650","France","Male","37","9","0.0","2","1","0","17974.08","0"
"C15656707","Meena Chopra","720","Spain","Male","21","2","123200.78","1","1","1","180712.28","0"
"C15653715","Pooja Bose","602","France","Female","63","7","0.0","2","1","1","56323.21","0"
"C15806184","Vikram Pandey","618","Spain","Male","33","4","0.0","2","1","1","77550.18","0"
"C15585734","Ramesh Rao","803","Germany","Male","41","9","137742.9","2","1","1","166957.82","0"
"C15725639","Amit Mehta","793","France","Female","63","9","116270.72","1","1","1","184243.25","0"
"C15618401","Priya Pandey","616","Germany","Male","41","10","113220.2","2","1","1","114072.91","0"
"C15785385","Deepak Gupta","550","Spain","Male","51","5","0.0","2","1","0","153917.41","0"
"C15734762","Vikram Reddy","602","France","Female","56","3","115895.22","3","1","0","4176.17","1"
"C15767129","Meena Menon","452","France","Female","60","6","121730.49","1","1","1","142963.29","0"
"C15797204","Neha Mishra","655","Spain","Female","28","3","113811.85","2","0","1","76844.23","0"
"C15769272","Meena Joshi","510","France","Female","26","6","136214.08","1","0","0","159742.33","0"
"C15771966","Ramesh Reddy","557","France","Male","39","8","146200.01","1","1","0","177944.64","0"
"C15691952","Deepak Bajpai","676","France","Male","37","10","106242.67","1","1","1","166678.28","0"
"C15593250","Vikram Patel","640","France","Female","29","4","0.0","2","1","0","44904.26","0"
"C15605333","Amit Das","529","Spain","Male","31","6","0.0","1","1","0","10625.91","0"
"C15800083","Meena Chopra","559","France","Male","45","8","24043.45","1","0","1","169781.45","1"
"C15575691","Priya Rao","689","France","Female","58","5","0.0","2","0","1","49848.86","0"
"C15689886","Priya Das","626","Germany","Male","39","10","132287.92","3","1","1","51467.92","1"
"C15809838","Pooja Bose","697","Spain","Male","30","1","0.0","2","0","0","735.79","0"
"C15736154","Rahul Gupta","823","France","Female","44","1","0.0","2","0","1","182495.7","0"
"C15767391","Harish Bose","565","Germany","Female","32","4","90322.99","2","0","1","118740.37","0"
"C15704910","Amit Nair","631","Spain","Male","23","3","0.0","2","1","0","13813.24","0"
"C15656613","Meena Pandey","646","France","Female","34","3","131283.11","1","0","0","130500.65","0"
"C15611551","Priya Gupta","676","Spain","Male","48","1","131659.59","2","0","1","14152.15","0"
"C15732430","Sanjay Reddy","850","Spain","Female","54","4","120952.74","1","1","0","66963.15","0"
"C15741865","Priya Pandey","810","France","Female","38","9","153166.17","1","1","1","93261.69","0"
"C15634143","Suresh Singh","581","Spain","Male","30","0","53291.86","1","0","0","196582.28","0"
"C15609676","Harish Mehta","718","France","Female","35","2","167924.95","1","1","0","43024.64","0"
"C15761600","Amit Menon","713","France","Male","43","5","86394.14","1","1","1","130001.13","0"
"C15676404","Anurag Gupta","672","France","Female","50","1","0.0","1","1","0","12106.82","1"
"C15659236","Meena Singh","781","Spain","Male","33","3","0.0","2","1","1","42556.33","0"
"C15690440","Priya Mishra","656","Spain","Male","47","1","0.0","2","1","1","197961.93","0"
"C15694601","Sanjay Patel","583","France","Female","31","4","158978.79","1","1","0","12538.92","0"
"C15812262","Suresh Gupta","808","Germany","Female","37","2","100431.84","1","1","0","35140.49","1"
"C15762821","Sunita Kumar","721","Spain","Male","33","5","0.0","2","0","1","117626.9","0"
"C15669301","Maharaj Sharma","778","Germany","Female","29","6","150358.97","1","1","0","62454.01","1"
"C15672640","Shiva Thakur","850","Spain","Female","45","4","114347.85","2","1","1","109089.04","0"
"C15750458","Rahul Reddy","693","France","Female","39","4","0.0","2","0","1","142331.39","0"
"C15627251","Harish Das","520","France","Male","34","4","134007.9","1","1","1","193209.11","0"
"C15764294","Sunita Gupta","759","Germany","Male","31","4","98899.91","1","1","1","47832.82","0"
"C15659962","Sanjay Mehta","637","France","Male","60","3","0.0","2","1","1","70174.03","0"
"C15788536","Ramesh Thakur","755","Germany","Male","40","2","137430.82","2","0","0","176768.59","0"
"C15596979","Suresh Reddy","662","France","Female","47","6","0.0","2","1","1","129392.75","0"
"C15681220","Harish Bajpai","503","France","Female","37","8","0.0","2","1","1","97893.32","0"
"C15635097","Rahul Mehta","599","Germany","Male","39","2","188976.89","2","0","1","176142.09","0"
"C15780779","Deepak Iyer","583","Spain","Female","40","4","0.0","2","1","0","114093.73","0"
"C15798470","Rohit Das","764","Spain","Female","48","1","75990.97","1","1","0","158323.81","1"
"C15760880","Anurag Verma","513","France","Male","29","10","0.0","2","0","1","25514.77","0"
"C15616929","Vikram Sharma","730","Spain","Male","62","5","112181.08","1","0","1","61513.87","0"
"C15758775","Anurag Kumar","820","Spain","Male","34","10","97208.46","1","1","1","59553.34","0"
"C15663386","Shiva Verma","597","Spain","Female","26","7","0.0","2","1","0","110253.2","0"
"C15621267","Meena Iyer","637","France","Male","32","5","0.0","1","0","0","148769.08","0"
"C15720509","Rohit Sharma","696","France","Male","34","9","150856.79","1","0","1","8236.78","0"
"C15693322","Nitin Menon","635","Germany","Female","37","9","146748.07","1","0","1","11407.58","0"
"C15589544","Priya Menon","673","Spain","Female","57","4","0.0","2","1","1","49684.09","0"
"C15772030","Shiva Singh","662","Spain","Male","33","3","0.0","2","0","1","68064.83","0"
"C15693337","Neha Bajpai","683","Spain","Male","41","0","148863.17","1","1","1","163911.32","0"
"C15676571","Sunita Singh","850","France","Male","55","6","0.0","1","1","0","944.41","1"
"C15701392","Pooja Bose","815","Spain","Male","28","6","0.0","2","0","1","185547.71","0"
"C15741092","Sanjay Singh","671","Spain","Male","34","10","153360.02","1","1","0","140509.86","0"
"C15643865","Shiva Singh","601","France","Female","40","3","92055.36","1","0","1","164652.02","1"
"C15769389","Rohit Iyer","709","Germany","Female","39","9","124723.92","1","1","0","73641.86","0"
"C15807768","Anurag Sharma","702","Germany","Male","28","1","103033.83","1","1","1","40321.87","0"
"C15801630","Neha Kumar","558","France","Male","40","6","0.0","2","1","0","173844.89","0"
"C15705034","Anjali Nair","691","Spain","Male","40","1","0.0","2","1","1","145613.17","0"
"C15763107","Neha Mehta","700","France","Female","30","9","0.0","1","1","1","174971.64","0"
"C15667085","Ramesh Das","667","France","Male","33","4","0.0","2","1","1","131834.75","0"
"C15647008","Ramesh Reddy","624","Germany","Male","54","3","116726.22","1","1","0","110498.1","1"
"C15584505","Suresh Iyer","580","France","Female","23","5","113923.81","2","0","0","196241.43","0"
"C15748068","Ramesh Mishra","571","Spain","Female","31","3","0.0","2","1","1","194667.92","0"
"C15663964","Sunita Thakur","561","France","Male","37","5","0.0","2","1","0","83093.25","0"
"C15782311","Vikram Bose","529","France","Male","28","9","0.0","2","1","1","52545.24","0"
"C15588197","Rohit Reddy","670","France","Male","36","7","0.0","2","0","0","59571.5","0"
"C15610105","Anurag Joshi","666","Germany","Female","21","1","121827.43","2","1","1","99818.31","0"
"C15606133","Vikram Verma","628","Spain","Male","42","7","0.0","2","0","1","172967.87","0"
"C15599403","Rohit Menon","577","France","Male","60","10","125389.7","2","1","1","178616.73","0"
"C15648225","Amit Gupta","652","Spain","Female","38","1","103895.31","1","0","1","159649.44","0"
"C15608406","Priya Bajpai","678","France","Male","26","5","111128.04","1","1","0","60941.27","1"
"C15633378","Anjali Reddy","692","Spain","Female","49","9","0.0","2","1","0","178342.63","0"
"C15664759","Priya Reddy","675","Spain","Male","32","10","0.0","2","1","0","191545.65","0"
"C15625545","Nitin Bajpai","712","Spain","Male","52","9","0.0","1","1","1","117977.45","1"
"C15772148","Sanjay Sharma","639","Germany","Female","37","5","151242.48","1","0","1","49637.65","0"
"C15810829","Anjali Verma","618","France","Male","48","7","0.0","1","1","0","13921.82","1"
"C15731669","Shiva Thakur","554","France","Male","39","2","129709.62","1","1","0","173197.12","0"
"C15738634","Rohit Joshi","533","France","Male","47","9","83347.25","1","1","1","137696.25","0"
"C15737571","Pooja Rao","540","Spain","Female","28","6","84121.04","1","0","1","80698.54","0"
"C15667602","Neha Bose","704","Spain","Male","33","3","0.0","2","1","0","73018.74","0"
"C15684147","Priya Kumar","678","France","Male","43","5","102338.19","1","1","1","79649.62","0"
"C15789874","Priya Kumar","712","France","Female","29","3","87375.78","2","0","0","166194.53","0"
"C15757952","Priya Sharma","651","France","Male","44","2","0.0","3","1","0","102530.35","1"
"C15698732","Suresh Joshi","789","Germany","Male","51","3","104677.09","1","1","0","74265.38","0"
"C15714355","Vikram Mehta","775","Germany","Male","32","8","121669.23","1","0","1","125898.39","0"
"C15599090","Priya Patel","564","Germany","Male","40","7","108407.34","1","1","1","83681.2","0"
"C15762048","Rahul Nair","841","Germany","Female","33","7","154969.79","2","1","1","99505.75","0"
"C15790596","Deepak Kumar","850","Spain","Male","39","0","141829.67","1","1","1","92748.16","0"
"C15609623","Neha Rao","637","France","Female","63","5","0.0","1","1","0","28092.77","1"
"C15711901","Amit Nair","500","France","Male","45","2","109162.82","1","1","1","126145.08","0"
"C15779809","Pooja Das","655","France","Male","44","8","87471.63","1","0","1","188593.98","0"
"C15729018","Priya Pandey","666","France","Female","33","2","147229.65","1","1","1","56410.17","0"
"C15698246","Neha Bose","658","France","Female","24","2","0.0","2","1","1","84694.49","0"
"C15712409","Neha Rao","749","Germany","Male","66","6","182532.23","2","1","1","195429.92","0"
"C15758306","Harish Bose","654","France","Male","32","6","0.0","2","1","1","137898.57","0"
"C15621435","Harish Bajpai","623","France","Female","39","1","160903.2","1","0","0","78774.36","0"
"C15566295","Maharaj Reddy","761","France","Female","33","6","138053.79","2","1","0","148779.41","0"
"C15569098","Rahul Verma","627","France","Male","44","6","153548.12","1","0","0","35300.08","1"
"C15662532","Shiva Pandey","757","Germany","Male","31","8","149085.9","2","1","1","197077.36","0"
"C15664001","Maharaj Nair","695","Germany","Female","53","8","95231.91","1","0","0","70140.8","1"
"C15703437","Shiva Pandey","726","France","Male","34","3","0.0","2","1","0","196288.46","0"
"C15708003","Sanjay Singh","587","Spain","Male","41","8","85109.21","1","1","0","1557.82","0"
"C15599452","Shiva Rao","605","Germany","Female","43","8","125338.8","2","1","0","23970.13","0"
"C15719793","Neha Iyer","850","Spain","Male","62","5","0.0","2","1","1","180243.56","0"
"C15771580","Pooja Chopra","850","France","Female","38","0","106831.69","1","0","1","148977.72","0"
"C15732268","Neha Joshi","751","France","Male","29","3","159597.45","1","1","0","39934.41","0"
"C15722350","Anurag Sharma","627","Germany","Female","37","7","147361.57","1","1","1","133031.96","0"
"C15611371","Ramesh Chopra","736","France","Male","43","4","176134.54","1","1","1","52856.88","0"
"C15673584","Vikram Sharma","652","France","Female","74","5","0.0","2","1","1","937.15","0"
"C15636396","Anjali Bajpai","627","France","Female","35","7","0.0","2","0","1","193022.44","0"
"C15706170","Suresh Iyer","636","France","Male","34","1","84055.43","1","0","0","37490.84","0"
"C15725478","Ramesh Reddy","775","France","Male","60","7","0.0","2","1","1","111558.7","0"
"C15654562","Deepak Chopra","850","Spain","Female","45","5","174088.3","4","1","0","5669.31","1"
"C15737509","Kavita Das","850","Spain","Male","34","8","199229.14","1","0","0","68106.29","0"
"C15690796","Rohit Patel","516","France","Male","37","8","0.0","1","1","0","101834.58","0"
"C15716728","Kavita Rao","513","Spain","Female","42","10","0.0","2","0","1","73151.25","0"
"C15605665","Harish Menon","673","Germany","Female","69","3","78833.15","2","1","1","37196.15","0"
"C15748481","Sunita Joshi","564","France","Female","27","6","0.0","1","0","0","7819.76","0"
"C15757777","Maharaj Nair","636","France","Female","35","2","0.0","2","1","1","23129.46","0"
"C15747808","Maharaj Pandey","712","France","Male","29","3","102540.61","1","1","1","189680.79","0"
"C15810593","Meena Gupta","568","France","Male","51","4","0.0","3","1","1","66586.56","0"
"C15693376","Suresh Menon","741","Spain","Male","43","0","0.0","2","1","1","2920.63","1"
"C15579808","Priya Menon","754","Germany","Female","39","8","129401.87","1","1","1","87684.93","0"
"C15598275","Suresh Menon","709","France","Female","32","7","0.0","2","1","1","199418.02","0"
"C15737080","Sunita Patel","510","France","Female","32","1","0.0","2","0","1","28515.17","0"
"C15668580","Anjali Verma","716","Spain","Male","33","2","0.0","2","1","1","92916.53","0"
"C15569438","Sunita Sharma","607","Germany","Male","36","10","106702.94","2","0","0","198313.69","0"
"C15675842","Priya Iyer","656","Spain","Male","26","4","139584.57","1","1","0","36308.93","0"
"C15577587","Ramesh Patel","550","Germany","Male","52","5","121016.23","1","1","1","41730.37","1"
"C15625592","Neha Kumar","486","France","Male","26","2","0.0","2","1","1","31399.4","0"
"C15635141","Rahul Mehta","598","Germany","Male","59","8","118210.42","2","0","0","60192.14","1"
"C15642570","Anurag Mishra","675","Spain","Male","35","8","0.0","2","1","0","29062.25","0"
"C15702175","Neha Verma","755","France","Female","29","4","148654.84","2","1","1","28805.09","0"
"C15677785","Vikram Rao","656","Spain","Male","32","5","136963.12","1","1","0","133814.28","0"
"C15786153","Meena Sharma","644","Germany","Male","47","9","137774.11","2","1","0","151902.78","0"
"C15759499","Neha Mehta","598","France","Female","32","4","111156.52","1","1","1","167376.26","0"
"C15659568","Pooja Iyer","850","Spain","Female","31","3","121237.65","1","1","1","31022.56","0"
"C15715597","Suresh Sharma","679","France","Male","36","1","97234.58","1","1","0","188997.08","0"
"C15610147","Meena Patel","632","France","Male","60","2","0.0","2","0","1","2085.32","0"
"C15802362","Neha Thakur","550","Spain","Male","45","0","0.0","2","0","1","70399.71","0"
"C15660524","Priya Kumar","572","Germany","Female","54","9","97382.53","1","1","1","195771.95","0"
"C15747168","Rohit Mishra","626","Germany","Female","47","2","103108.8","1","0","1","166475.44","1"
"C15796910","Maharaj Kumar","625","Spain","Female","57","7","0.0","1","0","0","84106.17","1"
"C15707674","Deepak Pandey","515","France","Female","58","2","131852.81","1","1","0","81436.68","1"
"C15565706","Nitin Verma","612","Spain","Male","35","1","0.0","1","1","1","83256.26","1"
"C15587596","Deepak Pandey","628","Spain","Female","39","8","107553.33","1","1","0","117523.41","0"
"C15751943","Ramesh Thakur","529","Spain","Female","43","5","0.0","2","0","0","79476.63","0"
"C15621227","Rohit Das","668","Germany","Female","46","7","161806.09","1","1","1","173052.19","0"
"C15757588","Vikram Patel","526","France","Male","30","9","0.0","2","0","0","100995.68","0"
"C15640922","Priya Bajpai","791","France","Female","52","7","0.0","1","1","1","122782.5","0"
"C15567557","Maharaj Bajpai","573","France","Male","27","2","128243.03","1","1","1","11631.34","0"
"C15670103","Kavita Reddy","565","France","Female","38","5","126645.13","1","1","1","168303.55","0"
"C15720929","Anjali Kumar","604","France","Female","47","8","62094.71","3","0","0","9308.1","1"
